zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
2097585687,2430 W Buckeye Rd LOT 14, Phoenix,AZ,85009,0,0.0,0,703557,4
7507886,3402 N 39th Dr, Phoenix,AZ,85019,4,2.0,1498,146005,1
7738351,2615 W Roveen Ave, Phoenix,AZ,85029,4,2.0,1770,218755,1
59265858,9010 S 1st St, Phoenix,AZ,85042,3,2.0,1386,161515,1
7811796,9601 N 19th St, Phoenix,AZ,85020,4,2.5,2730,675164,4
7746151,4028 W Caron St, Phoenix,AZ,85051,3,2.0,1808,197670,1
81969133,1309 W Taylor St, Phoenix,AZ,85007,0,0.0,0,147963,1
2146938670,12440 N 20th St APT 222, Phoenix,AZ,85022,2,2.0,784,22456,0
50184886,6419 W Chisum Trl, Phoenix,AZ,85083,3,2.0,1571,241182,2
7833446,3335 E Mariposa St, Phoenix,AZ,85018,4,3.0,2650,699103,4
7745363,10009 N 37th Ave, Phoenix,AZ,85051,4,2.0,1992,204505,1
7784280,13208 N 17th Ave, Phoenix,AZ,85029,3,2.0,1396,202801,1
52424191,2206 S 72nd Ln, Phoenix,AZ,85043,3,2.0,1392,163376,1
7974728,29410 N 43rd St, Cave Creek,AZ,85331,4,3.0,2709,535258,3
60975265,3424 S 80th Ave, Phoenix,AZ,85043,3,3.0,1404,160422,1
54525064,3941 W Pollack St, Phoenix,AZ,85041,3,2.5,1885,175963,1
60047806,513 E Lydia Ln, Phoenix,AZ,85042,3,2.0,1668,221131,1
7489920,3810 N Maryvale Pkwy APT 2078, Phoenix,AZ,85031,1,1.0,672,703557,4
7971090,1534 W Sequoia Dr, Phoenix,AZ,85027,3,2.0,1360,191467,1
81958000,15215 N Kierland Blvd UNIT 412, Scottsdale,AZ,85254,2,2.0,1420,703557,4
7950432,4438 W Cathy Cir, Glendale,AZ,85308,4,4.0,2360,282411,2
7828846,4402 E Onyx Ave, Phoenix,AZ,85028,4,3.0,3068,823958,4
55265877,28017 N 23rd Dr, Phoenix,AZ,85085,3,2.0,1522,246549,2
95095136,10305 W Monterosa Ave, Phoenix,AZ,85037,3,2.0,1612,177269,1
95112341,2339 W Piedmont Rd, Phoenix,AZ,85041,4,2.0,1962,273811,2
7953491,3356 W Kelton Ln, Phoenix,AZ,85053,4,2.75,2053,270828,2
7777866,1139 W Northview Ave, Phoenix,AZ,85021,4,4.0,2728,541555,3
8130802,1306 W Thunderhill Dr, Phoenix,AZ,85045,4,3.0,2329,384926,3
89026699,4040 W Milada Dr, Laveen,AZ,85339,4,2.5,2924,380136,3
7466073,10207 W Turney Ave, Phoenix,AZ,85037,3,2.0,1374,145815,1
8027983,14826 N 54th Pl, Scottsdale,AZ,85254,5,3.0,2709,561450,3
7930202,24442 N 41st Ave, Glendale,AZ,85310,4,2.0,2557,313149,2
2106985032,4204 N 38th St APT 4, Phoenix,AZ,85018,2,1.0,910,136052,1
7474394,1821 N 89th Dr, Phoenix,AZ,85037,3,2.0,1585,166221,1
7745332,3646 W Brown St, Phoenix,AZ,85051,5,2.0,2469,236878,2
7970069,2015 W Kimberly Way, Phoenix,AZ,85027,3,2.0,1335,182396,1
2099041939,Canterbury Plan, Collins Creek Phoenix,AZ,85085,3,3.0,1911,297322,2
8164533,14604 S 41st Way, Phoenix,AZ,85044,3,2.0,1438,254145,2
8031060,13810 N 57th St, Scottsdale,AZ,85254,4,2.0,1907,333894,2
7957930,18054 N 24th Dr, Phoenix,AZ,85023,4,2.0,1716,211997,1
7932344,3511 W Park View Ln, Glendale,AZ,85310,4,2.0,1609,235546,2
7822084,5831 E Sharon Dr, Scottsdale,AZ,85254,4,3.0,3312,539550,3
121422157,4776 E Tierra Buena Ln, Phoenix,AZ,85032,3,2.5,2020,392301,3
7943545,3450 W Evans Dr, Phoenix,AZ,85053,4,1.75,1925,211788,1
7792647,7315 N 1st St, Phoenix,AZ,85020,4,4.0,3079,827114,4
2130029879,19802 N 32nd St LOT 12, Phoenix,AZ,85050,2,2.0,728,82207,0
8160419,2005 E Rock Wren Rd, Phoenix,AZ,85048,5,3.0,3352,608468,3
2097593993,2424 E Tracy Ln, Phoenix,AZ,85032,2,1.5,952,703557,4
2097594507,1823 E Palmaire Ave, Phoenix,AZ,85020,4,3.5,2970,703557,4
95072461,1126 W Flower St, Phoenix,AZ,85013,3,2.5,2298,345330,2
2097755965,Landry Plan, Vinsanto Phoenix,AZ,85035,2,3.0,1483,154321,1
60979831,5911 W Questa Dr, Glendale,AZ,85310,3,2.0,2230,290175,2
8260374,15015 S 47th Way, Phoenix,AZ,85044,4,3.0,2722,395164,3
7534748,3441 N 14th Pl, Phoenix,AZ,85014,2,1.0,934,153724,1
7825181,5502 E Wethersfield Rd, Scottsdale,AZ,85254,4,3.0,2350,385750,3
67790399,4808 N 24th St UNIT 529, Phoenix,AZ,85016,1,1.0,1003,703557,4
2104286860,Amici Plan, The Villages at Aviano Phoenix,AZ,85050,2,2.0,1336,300302,2
95102488,5622 E Calle Marita, Cave Creek,AZ,85331,4,3.5,3167,673150,4
2103539224,911 E Camelback Rd, Phoenix,AZ,85014,1,1.0,746,703557,4
7715958,6278 W Pierson St, Phoenix,AZ,85033,4,2.0,1747,167015,1
7835111,4192 E Medlock Dr, Phoenix,AZ,85018,5,3.0,2652,708417,4
52426465,6414 W Villa Linda Dr, Glendale,AZ,85310,3,3.0,2766,336304,2
7771930,4318 N 16th Dr, Phoenix,AZ,85015,3,1.0,1369,284834,2
7791057,821 E State Ave, Phoenix,AZ,85020,3,3.0,1640,356747,2
7496457,5328 W Lynwood St, Phoenix,AZ,85043,2,1.0,924,53421,0
7538467,3132 E Mulberry Dr, Phoenix,AZ,85016,3,2.0,1220,267052,2
7482108,7801 W Clayton Dr, Phoenix,AZ,85033,4,2.0,1820,157770,1
7760042,6036 N 30th Ave, Phoenix,AZ,85017,4,2.5,1450,113082,0
7936217,20818 N 35th Dr, Glendale,AZ,85308,2,2.0,953,68531,0
7781196,1601 W Mountain View Rd, Phoenix,AZ,85021,0,0.0,0,208672,1
7933825,3215 W Salter Dr, Phoenix,AZ,85027,3,2.0,1451,200470,1
2097592823,Residence Three Plan, Rosewood Village at The Foothills Phoenix,AZ,85048,3,3.0,1930,703557,4
2097596354,1738 W Lacewood Pl, Phoenix,AZ,85045,4,2.5,2693,525717,3
2097596353,1715 W Lacewood Pl, Phoenix,AZ,85045,4,2.5,2693,525649,3
8255876,3333 E Nighthawk Way, Phoenix,AZ,85048,3,2.0,1617,283578,2
58321210,2640 S 84th Gln, Tolleson,AZ,85353,3,2.0,1341,167560,1
8257897,4214 E Zia St, Phoenix,AZ,85044,3,2.0,1454,226222,2
7786354,10410 N Cave Creek Rd UNIT 1033, Phoenix,AZ,85020,2,2.0,1082,140083,1
7969795,2121 W Wescott Dr, Phoenix,AZ,85027,3,2.0,1272,180253,1
82820543,2207 E Fraktur Rd, Phoenix,AZ,85040,4,2.5,1743,206913,1
7996297,18852 N 12th St, Phoenix,AZ,85024,3,2.0,2133,278734,2
7959946,327 E Paradise Ln, Phoenix,AZ,85022,3,2.0,2254,392345,3
81979180,5304 W Branham Ln, Laveen,AZ,85339,3,2.0,2138,234032,2
50184924,25842 N 66th Ave, Phoenix,AZ,85083,4,2.0,1884,288094,2
71628466,2049 W Le Marche Ave, Phoenix,AZ,85023,3,3.0,2092,282440,2
95186049,7040 S 77th Ln, Laveen,AZ,85339,3,2.0,1389,187559,1
8159409,2908 E Nighthawk Way, Phoenix,AZ,85048,3,2.5,2029,318701,2
8023990,6719 E Paradise Ln, Scottsdale,AZ,85254,3,2.0,2008,444360,3
81956252,3943 E Waller Ln, Phoenix,AZ,85050,5,5.0,3566,641319,4
7838983,4120 N 58th St, Phoenix,AZ,85018,5,4.0,4022,1749391,5
7984832,26634 N 45th Pl, Cave Creek,AZ,85331,4,3.0,2582,450848,3
95085107,6233 E Bramble Berry Ln, Cave Creek,AZ,85331,3,3.0,2856,531832,3
7536527,88 E Ashland Ave, Phoenix,AZ,85004,2,1.0,1133,289542,2
8021187,15849 N 51st St, Scottsdale,AZ,85254,3,3.0,2046,349463,2
7745494,9833 N 37th Dr, Phoenix,AZ,85051,4,2.0,1910,243614,2
7804715,2101 E Campbell Ave, Phoenix,AZ,85016,3,2.5,1650,284180,2
7971461,1334 W Oraibi Dr, Phoenix,AZ,85027,3,2.0,1632,232358,2
7538261,3426 N 31st St, Phoenix,AZ,85016,3,1.75,1386,255540,2
7806780,7557 N Dreamy Draw Dr UNIT 153, Phoenix,AZ,85020,1,1.0,660,703557,4
95181975,6237 E Bramble Berry Ln, Cave Creek,AZ,85331,3,3.0,3037,627219,4
7765036,5343 N 22nd Ave # 2, Phoenix,AZ,85015,2,2.0,1128,703557,4
7954919,4458 W Corrine Dr, Glendale,AZ,85304,3,2.5,1977,226290,2
7834520,4236 N 34th Pl, Phoenix,AZ,85018,4,3.0,2169,492311,3
7833690,3730 E Coolidge St, Phoenix,AZ,85018,4,2.0,1860,548453,3
7949598,4946 W Villa Rita Dr, Glendale,AZ,85308,4,2.0,1873,228087,2
60046311,10526 W Toronto Way, Tolleson,AZ,85353,4,2.0,1550,172773,1
2099041928,Whitney Plan, Estates at Ridgeview Phoenix,AZ,85050,3,2.5,2738,362457,2
7756591,4109 W Myrtle Ave, Phoenix,AZ,85051,3,2.0,1199,157214,1
7959120,17437 N 2nd St, Phoenix,AZ,85022,4,2.0,2048,273968,2
8142952,4656 E La Mirada Way, Phoenix,AZ,85044,3,3.0,3219,459648,3
8160755,2641 E Bighorn Ave, Phoenix,AZ,85048,4,3.0,2809,383312,3
8008837,802 E Roberts Rd, Phoenix,AZ,85022,4,2.0,2175,383137,3
67805080,4455 E Paradise Village Pkwy S APT 1097, Phoenix,AZ,85032,2,2.0,1220,703557,4
7806644,7887 N 16th St UNIT 132, Phoenix,AZ,85020,2,2.0,1091,703557,4
122588228,17850 N 68th St UNIT 2189, Phoenix,AZ,85054,2,2.0,1092,311883,2
7488998,2206 N 84th Ave, Phoenix,AZ,85037,2,2.0,1087,114292,0
7809437,1905 E Orange Dr, Phoenix,AZ,85016,1,2.0,1095,703557,4
8021718,5532 E Kings Ave, Scottsdale,AZ,85254,4,2.0,2328,481159,3
81957211,3302 N 7th St UNIT 320, Phoenix,AZ,85014,2,2.0,1178,703557,4
7933914,3116 W Salter Dr, Phoenix,AZ,85027,3,2.0,1324,193622,1
2104286869,Piatto Plan, The Villages at Aviano Phoenix,AZ,85050,2,2.5,1491,302323,2
82828099,5818 W Pedro Ln, Laveen,AZ,85339,4,2.0,1911,205813,1
82819911,3416 W Apollo Rd, Phoenix,AZ,85041,5,3.0,3182,270192,2
88793221,16812 S 22nd St, Phoenix,AZ,85048,2,2.0,1042,193551,1
8256616,14034 S 35th Cir, Phoenix,AZ,85044,4,3.0,2334,395415,3
7465064,10106 W Pasadena Ave, Glendale,AZ,85307,3,2.0,1686,180552,1
8001609,18012 N 14th St, Phoenix,AZ,85022,3,3.0,3025,839667,4
7738653,2210 W Cactus Rd, Phoenix,AZ,85029,2,1.0,1102,141811,1
2126611584,5640 E Bell Rd UNIT 1087, Scottsdale,AZ,85254,2,2.0,1318,201518,1
7779198,2302 W Myrtle Ave, Phoenix,AZ,85021,3,2.0,1430,181847,1
60975163,2831 S 73rd Dr, Phoenix,AZ,85043,4,2.5,2140,196958,1
2097603301,1416 N 80th Dr, Phoenix,AZ,85043,2,2.0,1227,116179,0
7765096,5214 N 19th Dr, Phoenix,AZ,85015,3,2.0,1135,157103,1
88795181,8812 W Heber Rd, Tolleson,AZ,85353,5,3.0,2700,221777,1
8014153,3301 E Hillery Dr, Phoenix,AZ,85032,3,4.0,1814,224289,2
7467359,9036 W Roma Ave, Phoenix,AZ,85037,3,2.0,1356,146556,1
7516863,1549 W Clarendon Ave, Phoenix,AZ,85015,3,2.0,1742,308649,2
8016131,17422 N 60th Pl, Scottsdale,AZ,85254,6,4.0,4167,754946,4
7508763,3841 N 48th Dr, Phoenix,AZ,85031,3,2.0,1261,137819,1
8030806,6211 E Phelps Rd, Scottsdale,AZ,85254,3,3.0,2366,411009,3
7939483,4745 W Kimberly Way, Glendale,AZ,85308,3,2.0,1663,227400,2
81956434,5533 W Coles Rd, Laveen,AZ,85339,4,3.5,3672,281128,2
7939833,5037 W Topeka Dr, Glendale,AZ,85308,3,2.0,1621,232291,2
7825422,5401 E Poinsettia Dr, Scottsdale,AZ,85254,4,2.0,2808,605159,3
67804936,4704 E Paradise Village Pkwy N APT 229, Phoenix,AZ,85032,2,2.0,873,703557,4
95124543,4717 W Fremont Rd, Laveen,AZ,85339,3,2.5,1418,163774,1
8141546,10410 S 44th Pl, Phoenix,AZ,85044,3,2.0,1470,239754,2
7941882,3402 W Angela Dr, Phoenix,AZ,85053,3,1.75,1362,179247,1
82826608,19016 N 28th Pl, Phoenix,AZ,85050,5,4.0,3179,369970,3
60975073,1795 N 94th Ave, Phoenix,AZ,85037,4,2.5,2461,195576,1
7995894,19202 N 14th St, Phoenix,AZ,85024,3,2.0,1136,219094,1
2097604879,1326 E Monterosa Ave, Phoenix,AZ,85014,3,3.0,2042,332846,2
82823131,2356 N 84th Dr, Phoenix,AZ,85037,3,3.0,1870,173850,1
95108847,31409 N 58th Pl, Cave Creek,AZ,85331,4,3.0,3611,683982,4
7946843,3942 W Helena Dr, Glendale,AZ,85308,4,1.75,2069,249776,2
2101272185,Dublin Plan, Collins Creek Phoenix,AZ,85085,2,2.5,1673,293090,2
8161393,3857 E Bighorn Ave, Phoenix,AZ,85044,3,2.0,1672,258966,2
60962274,3417 W Glass Ln, Phoenix,AZ,85041,3,2.0,1553,164966,1
82821124,11640 N Tatum Blvd UNIT 1050, Phoenix,AZ,85028,2,2.0,1083,703557,4
2098359844,Loft Twenty65 Plan, Vantage Phoenix,AZ,85045,3,2.5,2065,331479,2
7996038,1441 E Rosemonte Dr, Phoenix,AZ,85024,3,2.5,1278,202126,1
81974802,29216 N 24th Ln, Phoenix,AZ,85085,3,3.0,2546,306482,2
7551145,4355 E Lynne Ln, Phoenix,AZ,85042,3,1.0,1385,143503,1
8020406,4901 E Kelton Ln UNIT 1241, Scottsdale,AZ,85254,2,1.0,784,136954,1
7758768,6725 N 31st Ave, Phoenix,AZ,85017,3,2.0,1507,161456,1
7475056,2035 N 73rd Dr, Phoenix,AZ,85035,2,1.0,840,103571,0
8131736,8207 S Central Ave, Phoenix,AZ,85042,2,1.0,1506,105786,0
8158415,4202 E Tanglewood Dr, Phoenix,AZ,85048,3,2.5,1836,264448,2
50181902,1024 E Blackhawk Dr, Phoenix,AZ,85024,4,2.0,2129,313918,2
7931567,3738 W Mariposa Grande, Glendale,AZ,85310,3,2.0,1622,245344,2
7770334,4234 N 4th Ave, Phoenix,AZ,85013,2,1.0,1275,238986,2
7743006,3634 W Dahlia Dr, Phoenix,AZ,85029,4,1.75,1628,212678,1
2128390955,4201 N 20th St UNIT 211, Phoenix,AZ,85016,2,2.0,1064,133458,1
7523268,1719 S 4th St, Phoenix,AZ,85004,3,2.0,1260,132778,1
8021836,5704 E Aire Libre Ave UNIT 1019, Scottsdale,AZ,85254,3,2.0,1196,162946,1
7492041,5637 W Vernon Ave, Phoenix,AZ,85035,3,2.0,1075,135794,1
7806093,2450 E Lincoln Cir, Phoenix,AZ,85016,5,5.0,3646,1008783,4
7760652,3414 W Ocotillo Rd, Phoenix,AZ,85017,3,2.0,1302,118270,0
8011360,13830 N 30th St, Phoenix,AZ,85032,4,3.0,3050,400477,3
7533933,907 E Sheridan St, Phoenix,AZ,85006,0,0.0,0,703557,4
95188152,7513 S 27th Way, Phoenix,AZ,85042,4,3.0,2282,236595,2
7978489,4013 E Cascalote Dr, Cave Creek,AZ,85331,3,2.0,1706,306312,2
2097611448,907 E Sheridan St LOT 6, Phoenix,AZ,85006,0,0.0,0,703557,4
7951815,4948 W Acoma Dr, Glendale,AZ,85306,4,2.0,2258,304213,2
7741620,3753 W Joan De Arc Ave, Phoenix,AZ,85029,3,2.0,1467,202555,1
7516871,1645 W Clarendon Ave, Phoenix,AZ,85015,3,2.5,1973,263354,2
7961346,15833 N 24th Ave, Phoenix,AZ,85023,4,3.0,2048,262178,2
8162904,2102 E Clubhouse Dr, Phoenix,AZ,85048,5,5.0,4860,1126099,4
7791610,1333 E Morten Ave UNIT 204, Phoenix,AZ,85020,2,2.0,1068,703557,4
8016161,6057 E Campo Bello Dr, Scottsdale,AZ,85254,4,3.0,2879,680205,4
7948428,3813 W Bluefield Ave, Glendale,AZ,85308,3,2.0,1417,212890,1
2097755960,Hutson Plan, Vinsanto Phoenix,AZ,85035,3,3.0,1757,163789,1
60976253,2515 W Romley Ave, Phoenix,AZ,85041,2,2.0,1327,163139,1
55256055,9229 W Mackenzie Dr, Phoenix,AZ,85037,3,2.0,1948,187365,1
95187141,2229 N 78th Dr, Phoenix,AZ,85035,3,3.0,1452,148388,1
95122925,10253 N Central Ave, Phoenix,AZ,85020,0,0.0,0,703557,4
2104286866,Viera Plan, The Villages at Aviano Phoenix,AZ,85050,2,2.0,1942,343004,2
8011859,14039 N 34th St, Phoenix,AZ,85032,4,2.0,1300,184783,1
7966691,20220 N 13th Ave, Phoenix,AZ,85027,3,1.75,1056,179893,1
8256145,13824 S 41st Way, Phoenix,AZ,85044,2,2.5,1780,225933,2
7501296,1644 W Sonora St, Phoenix,AZ,85007,3,2.0,1405,133246,1
95017571,10240 W Gross Ave, Tolleson,AZ,85353,3,2.0,1475,176885,1
7749052,3126 W Altadena Ave, Phoenix,AZ,85029,3,2.0,1194,147926,1
2097613935,10253 N Central Ave LOT 79, Phoenix,AZ,85020,0,0.0,0,703557,4
7951742,4345 W Banff Ln, Glendale,AZ,85306,4,3.0,2908,490938,3
7975372,4738 E Casey Ln, Cave Creek,AZ,85331,2,2.0,1684,319203,2
7951761,4514 W Port Au Prince Ln, Glendale,AZ,85306,3,2.0,1852,373939,3
8003775,15034 N 12th St, Phoenix,AZ,85022,4,4.0,3641,699164,4
7764413,3423 W Marshall Ave, Phoenix,AZ,85017,4,2.0,1400,133517,1
8030279,4354 E Friess Dr, Phoenix,AZ,85032,4,2.0,1937,313722,2
95090791,7829 W Pike Pl, Phoenix,AZ,85035,3,2.5,1934,191360,1
8017154,4845 E Charleston Ave, Scottsdale,AZ,85254,4,2.0,2433,521962,3
7958835,511 W Anderson Ave, Phoenix,AZ,85023,3,2.0,1834,288793,2
7790260,1022 E Harmont Dr, Phoenix,AZ,85020,3,2.0,1802,337596,2
8027488,14429 N 55th St, Scottsdale,AZ,85254,4,2.0,2546,542301,3
2098359839,Flat Fourteen32 Plan, Vantage Phoenix,AZ,85045,2,2.0,1432,287005,2
2097615769,5732 N 31st Dr, Phoenix,AZ,85017,0,0.0,0,130137,1
2097755968,Rice Plan, Vinsanto Phoenix,AZ,85035,2,3.0,1536,155283,1
7820709,12802 N 28th St, Phoenix,AZ,85032,3,2.0,1344,230117,2
7926117,5102 W Misty Willow Ln, Glendale,AZ,85310,4,3.0,3066,730326,4
52423849,8110 W Whyman Ave, Phoenix,AZ,85043,3,2.0,1505,174002,1
7959982,201 E Paradise Ln, Phoenix,AZ,85022,4,2.0,2046,366382,2
7531913,1821 E Monte Vista Rd, Phoenix,AZ,85006,2,1.0,970,128050,1
2097617694,Garfield Jefferson St, Franklin,PA,16323,0,0.0,0,703557,4
7929412,5029 W Buckskin Trl, Phoenix,AZ,85083,5,3.0,3715,395686,3
81986712,27618 N 18th Dr, Phoenix,AZ,85085,5,3.0,2443,355056,2
8257506,12063 S Paiute St, Phoenix,AZ,85044,2,1.75,1430,204211,1
82777973,11640 N Tatum Blvd UNIT 1029, Phoenix,AZ,85028,1,1.0,866,703557,4
7507954,3840 N 43rd Ave APT 16, Phoenix,AZ,85031,2,1.5,980,60942,0
59271760,8028 W Pomo St, Phoenix,AZ,85043,3,2.0,1929,200748,1
82821144,11640 N Tatum Blvd UNIT 2038, Phoenix,AZ,85028,2,2.0,1284,703557,4
8024393,6801 E Sandra Ter, Scottsdale,AZ,85254,4,2.0,1592,323953,2
2098691836,02E Plan, Optima Kierland Scottsdale,AZ,85254,2,2.0,1090,592127,3
2097542926,13115 SE Foster Rd UNIT 3, Portland,OR,97236,4,2.0,1848,703557,4
53966955,2034 N Killingsworth St, Portland,OR,97217,3,1.0,2152,431604,3
53997650,3319 SE Sherman St, Portland,OR,97214,5,3.0,2548,772829,4
53875313,14506 SE Morrison St, Portland,OR,97233,2,1.0,1140,259742,2
53846091,7241 SE Carlton St, Portland,OR,97206,2,1.0,828,299858,2
53954878,3503 SE 158th Ave, Portland,OR,97236,4,2.0,1551,266625,2
53810890,7736 N Willamette Blvd, Portland,OR,97203,2,1.0,600,314319,2
53901935,1132 SW 19th Ave UNIT 901, Portland,OR,97205,2,2.0,1391,682722,4
53932512,8916 N Drummond Ave, Portland,OR,97217,3,1.0,976,265822,2
53568487,10510 NE Sacramento St, Portland,OR,97220,3,2.0,1424,267225,2
53929268,2339 SE 139th Ave, Portland,OR,97233,3,1.0,1352,268481,2
53982825,11405 SW 51st Ave, Portland,OR,97219,4,3.0,3038,562794,3
53973509,7040 N Portsmouth Ave, Portland,OR,97203,4,2.0,2002,354081,2
2097546184,4511 NE 25th Ave, Portland,OR,97211,3,3.0,2463,703557,4
2097547912,0205 SW Montgomery St APT 205, Portland,OR,97201,2,2.0,1231,703557,4
63298420,1410 NW Kearney St APT 629, Portland,OR,97209,1,1.0,889,399160,3
2097550189,4505 NE 25th Ave, Portland,OR,97211,5,3.0,2631,703557,4
53997726,2406 SW Arden Rd, Portland,OR,97201,4,4.0,4552,1065974,4
53858174,504 NE Holland St, Portland,OR,97211,3,1.0,2740,442612,3
53886623,2434 NE 15th Ave, Portland,OR,97212,5,4.0,3800,1030273,4
123703557,7047 SE 64th Ave, Portland,OR,97206,3,3.0,2298,405599,3
53999418,5090 SW Multnomah Blvd, Portland,OR,97219,6,4.0,3668,703557,4
53955471,9832 NW Silver Ridge Loop, Portland,OR,97229,2,2.1,1702,400769,3
53875885,12605 NW Creston Rd, Portland,OR,97231,3,2.0,2962,633674,4
53911551,10130 SE Ellis St, Portland,OR,97266,3,1.0,2613,302182,2
53984916,706 NE 94th Ave, Portland,OR,97220,3,3.0,1506,263945,2
63350321,702 NE 94th Ave, Portland,OR,97220,3,2.0,1506,262383,2
53836838,10810 NE Hancock St, Portland,OR,97220,3,1.0,941,235924,2
53926194,10045 NW Skyview Dr, Portland,OR,97231,3,2.0,3892,952403,4
53957879,6929 SW Virginia Ave, Portland,OR,97219,4,3.0,3316,866268,4
2097555362,7426 SE 114th Ave, Portland,OR,97266,5,4.0,3344,703557,4
82334549,1830 NW Riverscape St APT 705, Portland,OR,97209,3,3.0,2687,1199173,4
2097555894,4122 SE Caruthers St, Portland,OR,97214,0,0.0,4158,703557,4
53892238,1412 NE 78th Ave, Portland,OR,97213,2,1.0,828,300065,2
72260613,217 NE 146th Ave APT 23, Portland,OR,97230,2,2.0,858,159169,1
53907545,10298 SW Lancaster Rd, Portland,OR,97219,4,2.0,2772,712888,4
53907546,1682 SW Maplecrest Dr, Portland,OR,97219,4,2.0,2613,664369,4
54003145,13841 SE Foster Rd, Portland,OR,97236,3,1.0,900,235845,2
53833991,4414 SE 28th Ave, Portland,OR,97202,2,2.0,1100,393047,3
53967846,5655 SW Menefee Dr, Portland,OR,97239,3,3.0,2670,754375,4
53878966,5559 SW Multnomah Blvd, Portland,OR,97219,2,2.0,1074,198125,1
53978087,2020 SW Market Street Dr APT 203, Portland,OR,97201,1,1.0,1029,656386,4
53854976,9114 NE Broadway St, Portland,OR,97220,4,2.0,2098,346684,2
53944365,820 NW 12th Ave APT 210, Portland,OR,97209,2,2.0,1175,546817,3
53962365,2230 NE 154th Ave, Portland,OR,97230,2,2.0,1369,284556,2
53900075,3536 E Burnside St, Portland,OR,97214,6,4.0,5500,1345323,5
53843337,4701 N Willamette Blvd, Portland,OR,97203,3,2.0,2934,504051,3
53217487,8949 N Mckenna Ave, Portland,OR,97203,3,1.0,1010,340337,2
53879626,5852 NE 9th Ave, Portland,OR,97211,2,1.0,636,286335,2
54007446,2722 NW Avocet Ln, Portland,OR,97229,4,4.0,5154,1102883,4
53922041,5934 NE 14th Ave, Portland,OR,97211,2,4.0,752,464842,3
53956559,4820 N Oberlin St, Portland,OR,97203,3,1.0,1000,359860,2
2097562627,15768 SE Powell Blvd UNIT 8, Portland,OR,97236,3,2.0,1568,703557,4
92378251,7524 SE Knight St, Portland,OR,97206,3,3.0,1538,390338,3
53916142,35 SE 76th Ave, Portland,OR,97215,3,2.0,1654,374656,3
53965186,620 N Winchell St, Portland,OR,97217,3,3.0,2310,420088,3
2097564277,2611 SE 109th Ave, Portland,OR,97266,3,4.0,1457,703557,4
2141998359,2607 SE 109th Ave, Portland,OR,97266,3,4.0,1644,676828,4
58472555,11230 NE Fargo St, Portland,OR,97220,2,2.0,909,245425,2
64642912,333 NW 9th Ave APT 913, Portland,OR,97209,1,1.0,998,525755,3
2097564274,2613 SE 109th Ave, Portland,OR,97266,3,4.0,1505,703557,4
53924312,3823 N Interstate Ave, Portland,OR,97227,4,3.0,2948,543543,3
53976889,4714 NE 22nd Ave, Portland,OR,97211,3,1.0,1828,507185,3
53844604,1707 NE Highland St, Portland,OR,97211,2,1.0,750,352787,2
53983793,6327 SE 19th Ave, Portland,OR,97202,3,2.0,1560,464375,3
53927378,10906 NE Skidmore St, Portland,OR,97220,3,2.0,2156,331532,2
53911558,10120 SE Harold St, Portland,OR,97266,3,1.0,884,233342,2
53811462,221 SE 15th Ave, Portland,OR,97214,5,2.0,2578,666215,4
53944375,820 NW 12th Ave APT 220, Portland,OR,97209,1,1.0,617,368140,3
53908402,525 NE Mariners Loop, Portland,OR,97211,4,3.0,1642,278574,2
53934191,6937 NE Mallory Ave, Portland,OR,97211,2,1.0,2437,498527,3
53900718,4109 SE 65th Ave, Portland,OR,97206,4,3.0,1632,410616,3
2097568519,1501 SW Upland Dr, Portland,OR,97221,3,2.0,2624,703557,4
68348536,7921 SE 65th Ave, Portland,OR,97206,4,3.0,1556,321594,2
2097569504,1040 SW Naito Pkwy # O9, Portland,OR,97204,1,1.0,690,703557,4
54007498,5423 SE 121st Ave, Portland,OR,97266,3,3.0,1208,228545,2
65675824,1125 NW 9th Ave APT 219, Portland,OR,97209,1,1.0,757,271987,2
53977663,11408 NE Skidmore St, Portland,OR,97220,3,2.0,1566,336982,2
2097570003,5040 N Williams Ave, Portland,OR,97217,3,2.0,1543,703557,4
63350817,6048 NE Simpson St, Portland,OR,97218,2,1.0,782,261618,2
53826249,4008 NW Thurman St, Portland,OR,97210,2,2.0,2146,1036814,4
53885973,2428 NE 20th Ave, Portland,OR,97212,4,4.0,2680,946772,4
63350348,1400 NW Irving St APT 111, Portland,OR,97209,0,1.0,813,348602,2
53959651,8528 SE 141st Ave, Portland,OR,97236,4,3.0,1941,429214,3
2097573320,6739 SE Tolman St, Portland,OR,97206,3,2.1,1919,703557,4
2097573319,6729 SE Tolman St, Portland,OR,97206,3,2.1,1919,703557,4
53860430,7446 SE 49th Ave, Portland,OR,97206,3,1.0,969,322830,2
53869137,3114 NE 127th Ave, Portland,OR,97230,5,4.0,4672,546956,3
79893342,12036 SE Bush St APT B, Portland,OR,97266,2,2.0,922,165760,1
53976654,1905 NE Wygant St, Portland,OR,97211,2,1.0,2182,504299,3
58472487,312 SE 126th Ave, Portland,OR,97233,3,3.0,2667,418992,3
108708574,239 SW Whitaker St, Portland,OR,97239,4,3.0,2677,704754,4
53850158,5715 SW Pasadena Dr, Portland,OR,97219,0,0.0,0,703557,4
87758314,937 NW Glisan St UNIT 1231, Portland,OR,97209,2,2.0,1498,883928,4
