15099743,843-845 30TH Ave, San Francisco,CA,94121,2,1.0,2280,1321762,2
15134721,121 Juanita Way, San Francisco,CA,94127,3,1.0,1416,1502697,2
63197369,765 Market St APT 34C, San Francisco,CA,94103,1,1.5,947,1672333,3
15065330,166-170 Valparaiso St, San Francisco,CA,94133,5,3.0,2370,1889761,3
15066592,411 Vallejo St, San Francisco,CA,94133,2,3.0,1240,2123247,3
64969763,1578 Indiana St APT 4, San Francisco,CA,94107,1,2.0,1244,869968,1
119684814,58 Wilmot St, San Francisco,CA,94115,3,4.0,2689,3863489,4
15147476,469 Clementina St APT 7, San Francisco,CA,94103,1,1.0,582,646812,1
64971331,333 Grant Ave APT 703, San Francisco,CA,94108,1,2.0,834,1024075,2
15116085,2050 31st Ave, San Francisco,CA,94116,3,1.0,1300,1051764,2
15093766,547 27th Ave, San Francisco,CA,94121,4,3.0,2544,1691924,3
2097941627,2 Fallon Pl APT 53, San Francisco,CA,94133,2,2.0,1466,1893544,3
15122575,2478 23rd Ave, San Francisco,CA,94116,3,2.0,2100,1393762,2
15136304,1 Stanford Heights Ave, San Francisco,CA,94127,3,2.0,1203,1124638,2
15188709,25 Baywood Ct, San Francisco,CA,94112,2,1.0,800,685094,1
115828635,480 Mission Bay Blvd N UNIT 514, San Francisco,CA,94158,2,2.0,1383,1575209,3
15067438,1 Mccormick St, San Francisco,CA,94109,0,0.0,0,1537121,2
79842594,555 4th St UNIT 522, San Francisco,CA,94107,2,2.0,1183,1138034,2
15070865,2806 Van Ness Ave, San Francisco,CA,94109,10,6.0,4921,4892154,4
15144477,595-599 Noe St, San Francisco,CA,94114,0,0.0,3777,2490469,3
15170217,349 Bacon St, San Francisco,CA,94134,3,1.0,1680,1318308,2
63179419,8100 Oceanview Ter APT 314, San Francisco,CA,94132,2,2.0,1019,648076,1
2097949681,358 Lombard St, San Francisco,CA,94133,3,2.0,1924,1486290,2
15181858,3790 Cesar Chavez, San Francisco,CA,94110,3,3.0,1946,1537121,2
80735907,2002 3rd St APT 203, San Francisco,CA,94107,2,3.0,2543,1766898,3
2097950676,1333 Jones St UNIT T321, San Francisco,CA,94109,0,1.0,0,782738,1
2097951141,819 Ellis St # 3RD, San Francisco,CA,94109,0,0.5,28800,4247751,4
15131928,21 Panorama Dr, San Francisco,CA,94131,3,1.0,1150,1183799,2
15158996,5512 3rd St, San Francisco,CA,94124,0,0.0,0,981052,2
2097952476,3437-3441 Mission St, San Francisco,CA,94110,8,7.0,4130,2316516,3
119685295,859 Alabama St, San Francisco,CA,94110,3,4.0,2200,2631550,3
83154260,74 New Montgomery St UNIT 508, San Francisco,CA,94105,2,1.0,952,1272184,2
15199728,60 Ora Way APT 203H, San Francisco,CA,94131,0,1.0,409,131445,0
2097957961,28 Parker Ave APT 201, San Francisco,CA,94118,2,2.0,0,1537121,2
69819288,501 Beale St UNIT 10D, San Francisco,CA,94105,2,2.0,1259,1888669,3
15151600,880 Wisconsin St, San Francisco,CA,94107,4,3.0,1500,1525476,2
82785962,74 New Montgomery St UNIT 305, San Francisco,CA,94105,1,1.0,792,901219,1
114316171,301 Mission St APT 405, San Francisco,CA,94105,2,2.0,1731,2282190,3
15068328,1335 California St, San Francisco,CA,94109,2,1.0,1500,1393264,2
15160832,146 Brewster St, San Francisco,CA,94110,3,2.0,1430,1673701,3
64971471,135 12th Ave, San Francisco,CA,94118,3,2.0,1782,1684575,3
2097962619,420 Linden St, San Francisco,CA,94102,0,0.0,2200,1322797,2
2097962620,422 Linden St, San Francisco,CA,94102,1,1.0,2200,963455,2
2097962622,318 25th Ave, San Francisco,CA,94121,0,0.0,3832,1984635,3
83152889,1160 Mission St UNIT 2202, San Francisco,CA,94103,1,1.0,864,916682,1
82785810,752 S Van Ness Ave, San Francisco,CA,94110,3,2.0,1735,1102610,2
15145237,3808 21st St, San Francisco,CA,94114,3,1.0,1784,2528114,3
15156705,1408 Rankin St, San Francisco,CA,94124,3,1.0,995,763624,1
15091833,31 Tacoma St, San Francisco,CA,94118,0,0.0,1200,1107321,2
15081192,2786 Jackson St # A, San Francisco,CA,94115,0,0.0,472,590177,1
2097966685,3062 22nd St, San Francisco,CA,94110,0,0.0,3915,2392001,3
2097967564,12 Esquina Dr, San Francisco,CA,94134,4,2.0,1525,818949,1
15099030,750 Funston Ave, San Francisco,CA,94118,4,3.0,3330,2871628,3
2097968226,1884 Bush St, San Francisco,CA,94109,1,1.0,934,970216,2
2134087564,60 Alpine Ter, San Francisco,CA,94117,0,0.0,1205,1898164,3
2097971236,174 Turk St, San Francisco,CA,94102,0,0.0,13464,3753380,4
15070382,1500 Francisco St APT 11, San Francisco,CA,94123,3,2.0,1787,1909648,3
89240090,338 Spear St UNIT 22F, San Francisco,CA,94105,2,2.0,1318,1361339,2
2097974744,3032 Clement St # 202, San Francisco,CA,94121,3,2.0,1661,1472682,2
15160715,3401 Folsom St, San Francisco,CA,94110,4,4.0,2072,1744898,3
69819744,260 King St UNIT 553, San Francisco,CA,94107,0,1.0,556,631987,1
15071573,2325-2327 Larkin St, San Francisco,CA,94109,0,0.0,2820,2693320,3
15130450,720 Castro St, San Francisco,CA,94114,3,2.5,2020,2663040,3
15068164,30 Miller Pl APT 11, San Francisco,CA,94108,3,2.0,1782,2036506,3
125308985,1515 15th St APT 503, San Francisco,CA,94103,1,1.0,650,851248,1
2099345105,3437 Mission St, San Francisco,CA,94110,0,0.0,0,1765403,3
2099430839,Residence A2 Plan, Summit 800 San Francisco,CA,94132,3,2.5,1824,1252484,2
2097986215,2325 Larkin St, San Francisco,CA,94109,0,0.0,2820,1339050,2
15158481,135 Ledyard St, San Francisco,CA,94124,4,2.0,1625,771182,1
69819230,69 Clementina St UNIT 403, San Francisco,CA,94105,1,1.0,476,655696,1
123952713,301 Mission St APT 34E, San Francisco,CA,94105,2,2.0,1714,2403089,3
2119198400,666 S Van Ness Ave, San Francisco,CA,94110,0,0.0,3106,2178824,3
15156254,1683 Newcomb Ave, San Francisco,CA,94124,2,1.0,1090,608548,1
15179455,275 Concord St, San Francisco,CA,94112,4,3.0,2400,885690,1
15154182,1463 Thomas Ave, San Francisco,CA,94124,6,3.0,995,702693,1
15177816,125 Lapham Way, San Francisco,CA,94112,2,1.0,1055,843291,1
79845037,1587 15th St APT 404, San Francisco,CA,94103,2,1.0,919,874209,1
15072786,1998 Broadway APT 1502, San Francisco,CA,94109,1,1.0,700,821383,1
63196473,1050 N Point St APT 508, San Francisco,CA,94109,1,1.0,0,1253745,2
52273849,219 Brannan St UNIT 2H, San Francisco,CA,94107,2,2.0,1206,1563521,2
2098636731,Residence 3 Plan, LUMINA San Francisco,CA,94105,2,2.0,1366,1469609,2
2098008405,123 Corwin St # C, San Francisco,CA,94114,3,2.0,1609,1468545,2
15107139,1563 28th Ave, San Francisco,CA,94122,4,3.0,2920,1443645,2
2098010833,4660-62 18th St, San Francisco,CA,94114,8,8.0,0,1853255,3
15078220,457 Fulton St, San Francisco,CA,94102,2,2.0,1506,1602133,3
2099430841,Residence F1 Plan, Summit 800 San Francisco,CA,94132,3,2.5,2249,1466042,2
82786533,325 Berry St APT 302, San Francisco,CA,94158,2,2.0,1589,1755816,3
15064594,1150 Lombard St APT 35, San Francisco,CA,94109,3,2.5,1854,2803268,3
2098024875,2017 Powell St, San Francisco,CA,94133,0,0.0,3990,2763987,3
15155224,2144 Bay Shore Blvd, San Francisco,CA,94134,2,1.0,800,698055,1
2098636729,Residence 4 Plan, LUMINA San Francisco,CA,94105,2,2.0,1401,1566043,3
61325260,20 Arco Way, San Francisco,CA,94112,3,2.5,1762,1155041,2
2098035539,1688 Pine St # W407, San Francisco,CA,94109,2,2.0,1164,1491740,2
2098035538,1688 Pine St # W901, San Francisco,CA,94109,2,2.0,955,1331508,2
15117826,2135 24th Ave, San Francisco,CA,94116,3,2.0,1162,1175738,2
111710873,16 Jessie St APT 304, San Francisco,CA,94105,2,2.0,1046,1435072,2
89237919,425 1st St UNIT 4504, San Francisco,CA,94105,1,1.0,605,914289,1
15135465,266 Juanita Way, San Francisco,CA,94127,4,3.0,3009,2462232,3
15066509,524-526 Vallejo St, San Francisco,CA,94133,4,6.0,2420,2631759,3
15131097,74 Farview Ct, San Francisco,CA,94131,2,1.0,1128,1097584,2
15131661,616-618 Diamond St, San Francisco,CA,94114,2,1.0,2764,2184226,3
15067429,3 Mccormick St, San Francisco,CA,94109,2,2.0,1496,1973571,3
2098183168,E1105 Plan, Rockwell San Francisco,CA,94109,1,1.0,690,950450,2
15081441,3249 Jackson St, San Francisco,CA,94118,6,5.0,5627,8989514,4
15147436,1 Rausch St APT A, San Francisco,CA,94103,1,2.0,1044,1010385,2
15144457,562 Sanchez St, San Francisco,CA,94114,3,4.0,4000,3910591,4
119685501,5800 3rd St UNIT 1211, San Francisco,CA,94124,1,1.0,817,632776,1
15151972,1221 San Bruno Ave, San Francisco,CA,94110,2,1.0,1005,958789,2
2098085721,3039-41 California St, San Francisco,CA,94115,0,0.0,3852,1831445,3
2104833493,425 1st St, San Francisco,CA,94105,1,2.0,819,1526950,2
2098087502,534 25th Ave, San Francisco,CA,94121,0,0.0,5091,2560343,3
2098089874,2693 22nd St, San Francisco,CA,94110,0,0.0,4050,3976561,4
2098093137,2697 22nd St # 1, San Francisco,CA,94110,3,2.0,1295,1387532,2
2098096943,2695 22nd St # 1, San Francisco,CA,94110,3,2.0,1399,1408784,2
15107183,1539 29th Ave, San Francisco,CA,94122,5,5.0,2875,1403602,2
80741786,385 10th St APT 7, San Francisco,CA,94103,1,1.0,602,659220,1
82785897,1160 Mission St UNIT 1206, San Francisco,CA,94103,2,2.0,1146,1312655,2
64972752,355 1st St PH 2703, San Francisco,CA,94105,2,2.0,1480,2000492,3
15151914,1183-1185 Hampshire St, San Francisco,CA,94110,5,4.0,2180,1383521,2
15199505,18 Jade Pl, San Francisco,CA,94131,5,5.0,3550,3006080,3
111710950,301 Mission St APT 19A, San Francisco,CA,94105,2,2.0,1469,1788383,3
15066065,1925 Leavenworth St APT 4, San Francisco,CA,94133,1,1.0,534,642811,1
80744446,701 Minna St APT 17, San Francisco,CA,94103,2,3.0,1778,1310568,2
71713737,50 Lansing St UNIT 604, San Francisco,CA,94105,2,2.0,1066,1204769,2
2098108886,83 Panorama Dr, San Francisco,CA,94131,3,5.0,3208,1936416,3
111930151,301 Mission St APT 6A, San Francisco,CA,94105,2,2.0,1479,1799192,3
15064106,220 Lombard St APT 823, San Francisco,CA,94111,3,2.0,1817,1984199,3
15144415,120 Hartford St, San Francisco,CA,94114,4,3.0,2447,2675952,3
2106821447,1725 Kearny St APT 1, San Francisco,CA,94133,3,4.0,2450,3517831,4
2098118196,1979 Ofarrell St APT B, San Francisco,CA,94115,2,1.0,875,736440,1
111922444,301 Mission St APT 6D, San Francisco,CA,94105,1,1.0,789,1047120,2
80746401,370 De Haro St # TB5, San Francisco,CA,94103,1,2.0,1180,1113662,2
89239041,300 Berry St UNIT 201, San Francisco,CA,94158,2,1.0,917,1116178,2
59700600,1800 Bryant St STE 106, San Francisco,CA,94110,1,2.0,778,859810,1
2135966161,56 Sanchez St APT 3, San Francisco,CA,94114,1,1.0,0,649209,1
15093792,558 27th Ave, San Francisco,CA,94121,2,1.0,1160,1061009,2
15077373,1979B Ofarrell St # 10, San Francisco,CA,94115,2,1.0,875,751742,1
2106364114,2136 Broderick St, San Francisco,CA,94115,0,0.0,6585,7437396,4
53153375,767 Corbett Ave APT 1, San Francisco,CA,94131,2,3.0,1207,1307412,2
15124164,2542 42nd Ave, San Francisco,CA,94116,2,1.0,1000,943161,1
15193183,371 Victoria St, San Francisco,CA,94132,2,1.0,1050,783537,1
15105275,1466 25th Ave, San Francisco,CA,94122,3,3.0,1920,1324770,2
2098129870,98 Broderick St # 98, San Francisco,CA,94117,1,1.0,800,875920,1
2098130464,2808 Folsom St, San Francisco,CA,94110,0,0.0,5040,3327877,4
2098131113,991 Haight St, San Francisco,CA,94117,3,3.0,1600,1452603,2
83153434,55 Page St APT 513, San Francisco,CA,94102,2,2.0,1037,1313874,2
15198472,139 S Lake Merced Hls APT 1D, San Francisco,CA,94132,2,2.0,1384,759627,1
2098135782,198 Coleman St, San Francisco,CA,94124,3,2.5,1285,1291115,2
2102398145,4479 Mission St, San Francisco,CA,94112,0,0.0,0,937340,1
15069446,631 Ofarrell St APT 610, San Francisco,CA,94109,0,1.0,520,478567,0
15172243,878 Goettingen St, San Francisco,CA,94134,2,1.0,1025,731826,1
2129682652,170 Pacific Ave APT 21, San Francisco,CA,94111,3,3.0,1993,2391159,3
89237483,733 Front St UNIT 508, San Francisco,CA,94111,2,2.0,1459,1203857,2
2098153663,3201 Mission St, San Francisco,CA,94110,0,0.0,10494,3749317,4
2098158072,989 Haight St, San Francisco,CA,94117,3,3.0,1750,1381881,2
2121227871,80 Retiro Way APT 3, San Francisco,CA,94123,1,1.0,800,949023,2
2098159834,3953 24th St # C2, San Francisco,CA,94114,0,0.0,490,448856,0
2098159833,3953 24th St # C1, San Francisco,CA,94114,0,0.0,1306,753484,1
15078080,1390 Mcallister St, San Francisco,CA,94115,3,2.0,1711,1771616,3
2098169578,4662 18th St, San Francisco,CA,94114,4,3.5,2403,3016832,3
15129997,498 Corbett Ave, San Francisco,CA,94114,4,3.5,2850,2499809,3
2103068387,1541 Filbert St APT 3, San Francisco,CA,94123,3,2.0,1350,1652516,3
2098171100,195 Brewster St, San Francisco,CA,94110,3,3.0,0,2649228,3
2098177141,2620 Sutter St # 1/2, San Francisco,CA,94115,2,2.0,0,1591512,3
2098177212,2844 2850 Cabrillo St, San Francisco,CA,94121,0,0.0,3375,2483948,3
