zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster,sqft_norm,zestimate_norm
27327906,2614 Seedling Ln, Dallas,TX,75287,3,2.0,2273,237632,3,1.53167115903,0.480474748649
2097585896,19014 Tupelo Ln, Dallas,TX,75287,3,2.0,1282,703392,0,0.863881401617,1.42220784407
27325046,18819 Platte River Way, Dallas,TX,75287,3,2.0,1639,209267,0,1.10444743935,0.423122766402
26748782,6127 Town Hill Ln, Dallas,TX,75214,2,2.0,2264,456687,3,1.525606469,0.923388144426
84006447,2555 N Pearl St APT 605, Dallas,TX,75201,1,2.0,1458,1095514,2,0.982479784367,2.21505021963
67965161,3225 Turtle Creek Blvd APT 342, Dallas,TX,75219,2,2.0,1154,286946,0,0.777628032345,0.580184096527
2136573613,15625 Preston Rd APT 1032, Dallas,TX,75248,2,3.0,1850,286480,3,1.24663072776,0.579241878169
26752896,7118 Meadow Rd, Dallas,TX,75230,3,3.0,3100,524980,3,2.08894878706,1.06147166015
26745996,10553 Shiloh Rd, Dallas,TX,75228,3,2.0,1184,104843,0,0.797843665768,0.211984977076
26743484,11666 Saxon St, Dallas,TX,75218,2,2.0,1460,333061,0,0.983827493261,0.67342529735
2097587047,4211 Rawlins St # 5, Dallas,TX,75219,2,3.0,1628,703392,3,1.09703504043,1.42220784407
2097587733,735 W 10th St, Dallas,TX,75208,4,2.0,0,703392,0,0.0,1.42220784407
26709190,739 W 10th St, Dallas,TX,75208,4,2.0,0,145316,0,0.0,0.293818461212
26709410,827 W 9th St, Dallas,TX,75208,3,2.0,1714,171931,0,1.15498652291,0.347632069797
53101405,18671 Gibbons Dr, Dallas,TX,75287,4,4.0,3216,392631,3,2.16711590296,0.793871536817
26709411,821 W 9th St, Dallas,TX,75208,4,2.0,0,195455,0,0.0,0.39519589953
26680156,3701 Turtle Creek Blvd APT 9G, Dallas,TX,75219,1,1.0,1525,282404,0,1.02762803235,0.571000500427
26759796,5522 Walnut Hill Ln, Dallas,TX,75229,3,3.0,2311,752943,3,1.55727762803,1.52239638884
26745513,2523 Fenwick Dr, Dallas,TX,75228,3,1.0,1036,125280,0,0.698113207547,0.253307115669
69675393,1122 Jackson St APT 1103, Dallas,TX,75202,1,2.0,1035,225066,0,0.6974393531,0.455067203825
2097589949,4211-5 Rawlins St # 527, Dallas,TX,75219,2,3.0,1628,703392,3,1.09703504043,1.42220784407
26769209,716 N Boulevard Ter, Dallas,TX,75211,4,2.0,0,168017,0,0.0,0.33971824436
26864473,9927 Tanglevine Dr, Dallas,TX,75238,4,3.0,2177,411696,3,1.46698113208,0.832419590459
26824294,1162 Oxbow Ln, Dallas,TX,75241,3,2.0,1332,105013,0,0.897574123989,0.212328704804
54023005,3003 Harbinger Ln, Dallas,TX,75287,2,1.0,819,146090,0,0.551886792453,0.295383433335
2097591394,5311K Fleetwood Oaks Ave # 171K, Dallas,TX,75235,1,1.0,800,703392,0,0.539083557951,1.42220784407
26913996,6827 Mountain Cedar Ln, Dallas,TX,75236,3,2.0,1424,142127,0,0.959568733154,0.287370533435
26638056,17860 Windflower Way UNIT 1502, Dallas,TX,75252,2,3.0,1297,197243,0,0.873989218329,0.398811106449
26695172,5610 Ridgedale Ave, Dallas,TX,75206,3,2.0,2038,546953,3,1.37331536388,1.10589947986
26858783,12024 Loch Ness Dr, Dallas,TX,75218,4,3.0,2283,375769,3,1.5384097035,0.759777790134
26640305,17708 Cedar Creek Canyon Dr, Dallas,TX,75252,6,7.0,8123,1714068,2,5.47371967655,3.4657217524
26911541,10126 Lanshire Dr, Dallas,TX,75238,3,2.0,1625,363279,0,1.09501347709,0.734523911824
26785459,5041 Urban Crest Rd, Dallas,TX,75227,4,2.0,2322,205172,3,1.56469002695,0.414842972032
67965361,3225 Turtle Creek Blvd APT 1035, Dallas,TX,75219,1,1.0,841,231730,0,0.566711590296,0.468541330732
96524150,5125 Miller Ave, Dallas,TX,75206,3,3.0,2483,583250,3,1.67318059299,1.17928939347
53071863,6428 Mimms Dr, Dallas,TX,75252,4,3.0,2523,376908,3,1.70013477089,0.762080765906
26887842,3037 San Diego Dr, Dallas,TX,75228,4,3.0,2142,170286,3,1.44339622642,0.344305998554
26872057,7132 Roundrock Rd, Dallas,TX,75248,4,4.0,3196,496215,3,2.15363881402,1.00331090678
26785192,5812 Banting Way, Dallas,TX,75227,3,2.0,1673,192544,0,1.12735849057,0.389310067684
54011134,3960 Stockton Ln, Dallas,TX,75287,3,2.0,2017,274494,3,1.35916442049,0.555007051473
26888801,6019 Black Berry Ln, Dallas,TX,75248,3,3.0,2183,393147,3,1.47102425876,0.794914851565
69670316,6618 Tealglen Dr, Dallas,TX,75241,4,3.0,2312,168880,3,1.55795148248,0.341463168058
26703461,6223 Mccommas Blvd, Dallas,TX,75214,4,3.0,3152,708206,3,2.12398921833,1.43194140453
26786147,4738 Ashbrook Rd, Dallas,TX,75227,3,3.0,1938,203446,3,1.30592991914,0.411353124637
26804941,4530 College Park Dr, Dallas,TX,75229,4,4.0,4210,991544,3,2.83692722372,2.00483038553
2097597469,1422 Shepherd Ln, Dallas,TX,75253,0,0.0,0,703392,0,0.0,1.42220784407
26838352,7349 Royal Cir, Dallas,TX,75230,4,4.0,2770,609985,3,1.86657681941,1.23334563339
26801926,8827 Quinn St, Dallas,TX,75217,3,2.0,1600,114528,0,1.0781671159,0.231567347888
26879906,3865 Antigua Dr, Dallas,TX,75244,4,3.0,2655,450960,3,1.78908355795,0.911808563875
26859534,13514 Peyton Dr, Dallas,TX,75240,4,4.0,3134,432051,3,2.11185983827,0.873575930971
26874269,7746 El Padre Ln, Dallas,TX,75248,4,2.0,2211,319370,3,1.48989218329,0.645743083743
26815721,547 Meadowshire Dr, Dallas,TX,75232,3,2.0,1203,85119,0,0.81064690027,0.17210447301
26932788,5909 Luther Ln APT 900A, Dallas,TX,75225,2,2.0,1358,436141,0,0.915094339623,0.881845615702
26702280,7210 Meadow Lake Ave, Dallas,TX,75214,3,2.0,1558,511983,0,1.04986522911,1.03519266445
2117908336,1411 S Barry Ave, Dallas,TX,75223,2,1.0,3136,703392,3,2.11320754717,1.42220784407
26781705,1567 Drury Dr, Dallas,TX,75232,3,2.0,1600,153012,0,1.0781671159,0.309379217615
96531016,4610 Steel St, Dallas,TX,75219,3,4.0,2106,423017,3,1.41913746631,0.855309835162
69675167,3536 Altura Ave, Dallas,TX,75228,3,2.0,1607,203231,0,1.08288409704,0.410918410158
26809921,3608 Coral Gables Dr, Dallas,TX,75229,4,3.0,2537,408358,3,1.70956873315,0.825670395439
2097601118,600 Melba St, Dallas,TX,75208,4,3.0,2311,208575,3,1.55727762803,0.421723592359
122302922,3859 Pine Tree Ct, Dallas,TX,75206,3,3.0,2358,593230,3,1.58894878706,1.19946823299
26708689,425 W 9th St, Dallas,TX,75208,3,2.0,1768,171406,0,1.19137466307,0.346570557698
26910228,3212 Mapleleaf Cir, Dallas,TX,75233,3,3.0,2572,415511,3,1.73315363881,0.840133245042
96499748,1508 Hope St, Dallas,TX,75206,2,3.0,1499,345490,0,1.01010781671,0.698555838064
26683545,3424 Pondrom St, Dallas,TX,75215,0,0.0,0,703392,0,0.0,1.42220784407
26877592,4225 Leland College Dr, Dallas,TX,75241,3,1.0,1014,73654,0,0.683288409704,0.148923070702
26699633,2331 Starks Ave, Dallas,TX,75215,0,0.0,0,703392,0,0.0,1.42220784407
26777504,1407 Glenfield Ave, Dallas,TX,75224,2,2.0,1836,135027,0,1.2371967655,0.273014846005
26749962,7130 Rutgers Dr, Dallas,TX,75214,3,2.0,1587,351249,0,1.06940700809,0.710200120305
26789263,4068 Beaver Brook Ln, Dallas,TX,75229,4,4.0,3800,787842,3,2.56064690027,1.59295964738
26811084,10245 Carry Back Cir, Dallas,TX,75229,4,3.0,2005,327657,3,1.35107816712,0.66249879948
2097603442,5621 La Foy Blvd, Dallas,TX,75209,3,4.0,2985,701772,3,2.01145552561,1.41893232102
80234842,329 E Colorado Blvd APT 906, Dallas,TX,75203,1,1.0,895,171711,0,0.603099730458,0.347187245679
26827129,4135 Drowsy Ln, Dallas,TX,75233,4,3.0,2386,179750,3,1.60781671159,0.36344152332
26760391,5509 Southwestern Blvd, Dallas,TX,75209,3,3.0,2153,866855,3,1.45080862534,1.7527182292
26888784,9758 Burleson Dr, Dallas,TX,75243,5,4.0,3775,393362,3,2.54380053908,0.795349566044
67957492,8610 Quicksilver Dr, Dallas,TX,75249,4,3.0,2900,224441,3,1.95417789757,0.453803498946
26848706,6407 Covecreek Pl, Dallas,TX,75240,4,3.0,3525,628041,3,2.37533692722,1.26985356188
2100446081,5804 Singleton Blvd, Dallas,TX,75212,0,0.0,0,703392,0,0.0,1.42220784407
111959227,4321 Travis St, Dallas,TX,75205,3,4.0,4368,1317329,2,2.94339622642,2.66354413616
2122379193,10650 Steppington Dr APT 130, Dallas,TX,75230,1,1.0,769,208061,0,0.518194070081,0.420684321466
96518472,1305 S Tyler St, Dallas,TX,75224,0,0.0,0,703392,0,0.0,1.42220784407
2125735589,10650 Steppington Dr APT 128, Dallas,TX,75230,1,1.0,769,208061,0,0.518194070081,0.420684321466
26884756,917 Thelma St, Dallas,TX,75217,3,1.0,1236,62884,0,0.832884097035,0.12714690822
26871251,14922 Spring Creek Rd, Dallas,TX,75248,4,2.5,2295,321822,3,1.54649595687,0.650700850726
26705342,6715 Belford Dr, Dallas,TX,75214,3,2.0,2102,562618,3,1.41644204852,1.13757297896
26752829,7138 Glendora Ave, Dallas,TX,75230,4,3.0,2695,659543,3,1.81603773585,1.33354833166
26869100,9107 Arbor Park Dr, Dallas,TX,75243,4,4.0,3134,424310,3,2.11185983827,0.857924187817
26707362,6907 Santa Maria Ln, Dallas,TX,75214,3,2.0,1745,480422,3,1.17587601078,0.971378600927
2097609433,8003 Rothington Rd # 31-37J, Dallas,TX,75227,8,12.0,0,347853,0,0.0,0.703333653472
26770553,3008 Searcy Dr, Dallas,TX,75211,0,0.0,0,94565,0,0.0,0.191203603075
26748432,5150 Amesbury Dr APT 225, Dallas,TX,75206,1,1.0,709,95205,0,0.477762803235,0.192497636872
26678217,4327 Cabell Dr, Dallas,TX,75204,3,4.0,2535,481810,3,1.70822102426,0.974185036723
26807069,10339 Cromwell Dr, Dallas,TX,75229,4,2.0,1954,359990,3,1.3167115903,0.727873791266
26684602,5301 Terry St, Dallas,TX,75223,3,3.0,1456,144839,0,0.981132075472,0.292854001648
26678313,1914 California Dr, Dallas,TX,75204,0,0.0,0,703392,0,0.0,1.42220784407
26734550,4631 Newmore Ave, Dallas,TX,75209,2,1.0,881,153476,0,0.593665768194,0.310317392118
80233919,2341 Ben Hur St, Dallas,TX,75253,3,2.0,1125,73723,0,0.758086253369,0.14906258372
67961690,2932 State St, Dallas,TX,75204,2,3.0,1557,464332,0,1.04919137466,0.938845782511
26769208,720 N Boulevard Ter, Dallas,TX,75211,4,2.0,0,185469,0,0.0,0.375004928449
60347590,2828 Hood St APT 1108, Dallas,TX,75219,1,2.0,1546,458765,0,1.04177897574,0.927589710409
53071059,6419 Barfield Dr, Dallas,TX,75252,3,2.5,2350,356790,3,1.58355795148,0.721403622284
26898961,4800 Northway Dr APT 14A, Dallas,TX,75206,1,2.0,920,154709,0,0.619946091644,0.312810429104
60331861,3100 Cole Ave APT 111, Dallas,TX,75204,1,1.0,675,215956,0,0.454851752022,0.436647441503
83996766,13900 Noel Rd UNIT 21, Dallas,TX,75240,2,3.0,1613,332808,0,1.08692722372,0.672913749615
26750789,7011 Winchester St, Dallas,TX,75231,3,2.0,1996,344313,3,1.34501347709,0.696176029035
2097616652,763 Cameron Ct, Coppell,TX,75019,3,4.0,2581,479357,3,1.73921832884,0.969225247813
26871265,7947 Habersham Ln, Dallas,TX,75248,5,4.0,3000,323155,3,2.02156334232,0.653396080493
26717420,1035 N Clinton Ave, Dallas,TX,75208,2,2.0,1665,419102,0,1.12196765499,0.847393987798
26755552,6722 Mimosa Ln, Dallas,TX,75230,2,2.0,1643,754964,3,1.10714285714,1.52648270494
26688519,4105 Marshall Dr, Dallas,TX,75210,3,1.0,636,35316,0,0.428571428571,0.0714064024344
96498446,2232 Pine St, Dallas,TX,75215,0,0.0,0,703392,0,0.0,1.42220784407
26727830,227 S Hampton Rd, Dallas,TX,75208,3,2.0,1443,193907,0,0.972371967655,0.392065955285
26790656,3747 Valley Ridge Rd, Dallas,TX,75220,3,2.0,1455,340839,0,0.980458221024,0.689151851833
26879947,12461 High Meadow Dr, Dallas,TX,75244,4,2.0,2179,300157,3,1.46832884097,0.606895784786
96498381,1615 Seevers Ave, Dallas,TX,75216,4,3.0,1882,172198,0,1.26819407008,0.348171924521
26626189,17490 Meandering Way APT 301, Dallas,TX,75252,2,2.0,1377,173879,0,0.927897574124,0.351570785165
26730031,1938 Newport Ave, Dallas,TX,75224,3,2.0,1718,235985,0,1.1576819407,0.477144633551
26788894,4016 Beechwood Ln, Dallas,TX,75220,3,2.0,1791,439378,3,1.20687331536,0.888390596014
26810487,3048 Walnut Hill Ln, Dallas,TX,75229,4,2.0,1929,209750,3,1.29986522911,0.424099357532
26897958,4319 Cabell Dr, Dallas,TX,75204,3,3.0,1744,374694,3,1.17520215633,0.757604217741
2117518050,3303 Southern Oaks Blvd, Dallas,TX,75216,0,0.0,0,703392,0,0.0,1.42220784407
2105851288,5200 Martel Ave, Dallas,TX,75206,1,2.0,942,177254,0,0.634770889488,0.358394791514
26633949,4427 Creekmeadow Dr, Dallas,TX,75287,4,3.0,3127,538077,3,2.10714285714,1.08795284864
26877258,5805 Club Oaks Plz, Dallas,TX,75248,6,9.0,7494,2452676,2,5.04986522911,4.95913380613
26924160,5550 Spring Valley Rd APT C25, Dallas,TX,75254,2,2.0,1012,123408,0,0.681940700809,0.249522066815
2097626663,435 W 10th St, Dallas,TX,75208,0,0.0,0,703392,0,0.0,1.42220784407
69669812,2922 Coteau Way, Dallas,TX,75227,4,4.0,2794,308003,3,1.88274932615,0.62275983036
2113625704,10209 Scyene Rd, Dallas,TX,75227,0,0.0,0,703392,0,0.0,1.42220784407
2097628669,11655M Audelia Rd # 1302, Dallas,TX,75243,2,1.5,983,213948,0,0.662398921833,0.432587410467
26749773,7308 Haverford Rd, Dallas,TX,75214,2,2.0,1414,320921,0,0.952830188679,0.648879093772
2097629680,6726 Sunshade Ln, Dallas,TX,75236,4,4.0,4019,447397,3,2.70822102426,0.904604435099
2097630168,6725 Sunshade Ln, Dallas,TX,75236,4,4.0,3023,444026,3,2.03706199461,0.897788516461
96495919,2710 Lucky Ln, Dallas,TX,75241,0,0.0,0,703392,0,0.0,1.42220784407
26588563,18516 Bay Pines Ln, Dallas,TX,75287,4,3.0,2733,395197,3,1.84164420485,0.79905980357
26832107,10754 Eden Roc Dr, Dallas,TX,75238,3,2.0,1707,333356,0,1.15026954178,0.674021766053
96499715,2809 Pall Mall Ave, Dallas,TX,75241,0,0.0,0,703392,0,0.0,1.42220784407
96511140,2803 Pall Mall Ave, Dallas,TX,75241,0,0.0,0,703392,0,0.0,1.42220784407
2104411627,4044 Buena Vista St, Dallas,TX,75204,2,2.0,992,265257,0,0.66846361186,0.536330504319
61869874,4241 Buena Vista St APT 6, Dallas,TX,75205,1,2.0,1105,247271,0,0.74460916442,0.499964110781
26653359,18124 Peppy Pl, Dallas,TX,75252,4,4.0,3515,487135,3,2.36859838275,0.984951802296
26859435,11335 Carissa Dr, Dallas,TX,75218,3,2.0,1164,234709,0,0.784366576819,0.474564653669
26727169,909 Eli Ave, Dallas,TX,75211,2,1.0,820,107631,0,0.5525606469,0.217622111802
26926540,5001 Bowser Ave # 104, Dallas,TX,75209,1,1.0,500,127304,0,0.33692722372,0.257399497551
26877523,4235 Rust College Dr, Dallas,TX,75241,2,1.0,972,74186,0,0.654986522911,0.149998736295
26889463,6215 Warm Mist Ln, Dallas,TX,75248,4,3.0,2880,510038,3,1.94070080863,1.03126001486
26714105,2218 W 10th St, Dallas,TX,75208,3,2.0,1985,224123,3,1.33760107817,0.453160525903
26678741,1515 Holly Ave, Dallas,TX,75204,2,1.0,1092,703392,0,0.735849056604,1.42220784407
26892641,7109 Emory Oak Ln, Dallas,TX,75249,3,2.0,1564,116447,0,1.0539083558,0.23544742735
26900331,5200 Keller Springs Rd APT 325, Dallas,TX,75248,2,2.0,1685,370677,0,1.13544474394,0.74948213374
26699532,2300 Harding St, Dallas,TX,75215,3,1.0,1088,72197,0,0.733153638814,0.145977121887
80223076,2932 Birmingham Ave, Dallas,TX,75215,3,2.0,1122,66070,0,0.756064690027,0.133588770213
26863862,11602 Cotillion Dr, Dallas,TX,75228,3,2.0,2151,160520,3,1.44946091644,0.32455985159
80228124,2931 Britton Dr, Dallas,TX,75216,3,2.0,1208,63807,0,0.814016172507,0.129013147586
80220078,4142 Opal Ave, Dallas,TX,75216,3,2.0,1022,63302,0,0.688679245283,0.127992074043
2097638246,3210 Carlisle St UNIT 9, Dallas,TX,75204,3,4.0,2306,564796,3,1.5539083558,1.14197673772
26768348,1516 Glen Ave, Dallas,TX,75216,3,1.0,1124,63295,0,0.757412398922,0.127977920548
26706729,6706 Lake Circle Dr, Dallas,TX,75214,4,4.0,4653,1521717,2,3.13544474394,3.07680191679
26900094,6303 Club Lake Ct, Dallas,TX,75214,4,4.0,3369,744411,3,2.27021563342,1.50514530079
26693401,4402 Rawlins St, Dallas,TX,75219,4,3.0,3579,836942,3,2.41172506739,1.6922363027
26701095,2526 Loving Ave, Dallas,TX,75214,4,4.0,3392,1007865,3,2.28571428571,2.03783026927
60331817,3535 Gillespie St APT 403, Dallas,TX,75219,3,3.0,2673,1098038,2,1.80121293801,2.22015356542
2097639893,5118 Westgrove Dr # 5118, Dallas,TX,75248,2,3.0,2128,317354,3,1.43396226415,0.641666877284
26757437,19 Royal Way, Dallas,TX,75229,3,4.0,3482,679894,3,2.34636118598,1.37469658446
26859074,10818 Scotspring Ln, Dallas,TX,75218,4,3.0,3292,440102,3,2.21832884097,0.889854471746
26698898,3833 W Beverly Dr, Dallas,TX,75209,3,2.0,1691,796109,3,1.13948787062,1.60967492456
26881422,4746 Twin Post Rd, Dallas,TX,75244,4,4.0,3500,694101,3,2.35849056604,1.40342211281
26876835,15914 Archwood Ln # 1015, Dallas,TX,75248,2,3.0,1385,160418,0,0.933288409704,0.324353614954
26853492,710 Jadewood Dr, Dallas,TX,75232,3,1.0,984,63547,0,0.66307277628,0.128487446356
26699542,2301 Macon St, Dallas,TX,75215,2,1.0,912,64366,0,0.614555256065,0.13014340523
26699506,2233 Macon St, Dallas,TX,75215,2,1.0,1080,68017,0,0.727762803235,0.137525463653
26699503,2221 Macon St, Dallas,TX,75215,1,1.0,792,64836,0,0.533692722372,0.131093711299
26688639,3816 Jamaica St, Dallas,TX,75210,2,1.0,1044,67222,0,0.703504043127,0.135918031047
26688323,3715 Frank St, Dallas,TX,75210,2,2.0,1335,77508,0,0.899595687332,0.15671558047
26706395,6422 Bob O Link Dr, Dallas,TX,75214,4,3.0,3513,837593,3,2.36725067385,1.69355257771
26767372,2421 Fordham Rd, Dallas,TX,75216,2,1.0,756,54159,0,0.509433962264,0.109505588103
26767408,2637 Fordham Rd, Dallas,TX,75216,2,1.0,804,54415,0,0.541778975741,0.110023201622
26756527,6466 Lavendale Ave, Dallas,TX,75230,4,2.0,2265,611281,3,1.52628032345,1.23596605183
26757798,5959 Colhurst St, Dallas,TX,75230,0,0.0,0,703392,0,0.0,1.42220784407
53071083,6519 Garlinghouse Ln, Dallas,TX,75252,4,3.0,2432,343923,3,1.63881401617,0.69538747719
26805529,3736 Pageant Pl, Dallas,TX,75244,4,2.0,2193,326025,3,1.47776280323,0.659199013299
2097646815,3850 Mount Ranier St, Dallas,TX,75211,2,2.0,0,104803,0,0.0,0.211904099964
26728566,1609 Kyle Ave, Dallas,TX,75208,3,3.0,1709,368390,0,1.15161725067,0.744857984846
26845069,7624 Mason Dells Dr, Dallas,TX,75230,4,4.0,3509,1056421,3,2.36455525606,2.13600699587
26745898,10466 Dunaway Dr, Dallas,TX,75228,3,1.0,1162,128457,0,0.783018867925,0.259730780312
26792258,8154 Astoria Dr, Dallas,TX,75227,3,2.0,1296,124672,0,0.873315363881,0.252077783563
26856360,7831 San Jose Ave, Dallas,TX,75241,3,2.0,984,71323,0,0.66307277628,0.144209956983
96504656,736 Elsbeth St, Dallas,TX,75208,4,4.0,2597,300268,3,1.75,0.607120218773
26678219,4322 Deere St, Dallas,TX,75204,2,2.5,2006,528623,3,1.35175202156,1.06883754316
26867686,8050 Fair Oaks Ave, Dallas,TX,75231,3,4.0,2763,408858,3,1.86185983827,0.826681359342
26869325,9643 Arborhill Dr, Dallas,TX,75243,4,3.0,2226,273315,3,1.5,0.552623198589
26861929,9742 Mill Valley Ln, Dallas,TX,75217,3,2.0,1322,70060,0,0.890835579515,0.141656262163
26805041,4239 San Gabriel Dr, Dallas,TX,75229,3,3.0,2537,646255,3,1.70956873315,1.30668095496
26852585,3014 Truxillo St, Dallas,TX,75228,3,2.0,1626,131530,0,1.09568733154,0.265944164464
26897938,201 N Augusta St, Dallas,TX,75214,6,6.0,0,317792,0,0.0,0.642552481664
26923234,6318 Richmond Ave #1306, Dallas,TX,75214,2,2.0,1018,223910,0,0.685983827493,0.452729855281
26744023,10919 Colbert Way, Dallas,TX,75218,3,3.0,2003,398075,3,1.34973045822,0.804878911798
2097657370,10737 Park Village Pl, Dallas,TX,75230,2,2.0,1005,177838,0,0.677223719677,0.359575597353
26791808,8148 Reva St, Dallas,TX,75227,3,1.0,1120,86588,0,0.754716981132,0.175074684958
26878735,3544 Pacesetter Dr, Dallas,TX,75241,3,2.0,1036,56009,0,0.698113207547,0.113246154546
26846750,1841 Swan Dr, Dallas,TX,75228,3,2.0,1377,202845,0,0.927897574124,0.410137946025
2097658569,1038 Kings Hwy # 2, Dallas,TX,75208,2,3.0,1600,350219,0,1.0781671159,0.708117534663
96512528,7317 La Flor Ln, Dallas,TX,75241,0,0.0,0,703392,0,0.0,1.42220784407
26865203,10415 Mapleridge Dr, Dallas,TX,75238,3,2.0,1851,390108,3,1.24730458221,0.78877021296
26808610,3304 Townsend Dr, Dallas,TX,75229,3,2.0,2086,324409,3,1.40566037736,0.655931577963
26769120,1506 Kessler Pkwy, Dallas,TX,75208,2,2.0,2310,495023,3,1.55660377358,1.00090076884
2097662499,1052 County, Sargent,TX,77414,0,0.0,0,703392,0,0.0,1.42220784407
26703048,6303 Revere Pl, Dallas,TX,75214,5,5.0,5115,1237744,2,3.44676549865,2.50262901163
26889319,6519 Brook Lake Dr, Dallas,TX,75248,3,3.0,2278,380398,3,1.53504043127,0.769137293953
96492666,6806 Prairie Flower Trl, Dallas,TX,75227,4,3.0,2979,325824,3,2.00741239892,0.65879260581
2107911362,8560 Park Ln, Dallas,TX,75231,3,2.0,1310,102706,0,0.882749326146,0.207664117353
26760371,5709 Southwestern Blvd, Dallas,TX,75209,2,2.0,1650,652842,3,1.11185983827,1.31999939342
26780467,3426 Mapleleaf Ln, Dallas,TX,75233,3,2.0,1818,217978,0,1.22506738544,0.440735779529
26871766,14951 Knollview Dr, Dallas,TX,75248,5,4.0,3261,353434,3,2.1974393531,0.714618032563
26831384,10266 Casa View Dr, Dallas,TX,75228,3,1.0,1144,215083,0,0.770889487871,0.434882298528
96499893,2103 Hulse Blvd, Dallas,TX,75203,0,0.0,0,703392,0,0.0,1.42220784407
2125944768,5215 Vickery Blvd, Dallas,TX,75206,4,4.0,3400,709001,3,2.29110512129,1.43354883714
26859853,13861 Leinsper Green St, Dallas,TX,75240,3,3.0,1650,169356,0,1.11185983827,0.342425605694
26926512,3922 Gilbert Ave APT 220, Dallas,TX,75219,2,3.0,1510,295640,0,1.01752021563,0.597762736881
55827380,3401 Lee Pkwy APT 302, Dallas,TX,75219,2,2.0,2080,787895,3,1.40161725067,1.59306680955
26779476,3809 Treeline Dr, Dallas,TX,75224,4,2.0,2052,201159,3,1.38274932615,0.406728975742
26790130,3930 Gaspar Dr, Dallas,TX,75220,3,1.0,1038,335483,0,0.699460916442,0.678322406498
67961790,3610 Gillespie St APT 11, Dallas,TX,75219,3,4.0,2465,489728,3,1.66105121294,0.9901946611
26697318,5218 Denton Dr, Dallas,TX,75235,3,2.0,1672,428173,3,1.12668463612,0.865734894936
26828819,5943 Willow Ln, Dallas,TX,75230,4,5.0,4502,1082042,3,3.03369272237,2.18781080822
26793436,7304 Piedmont Dr, Dallas,TX,75227,3,2.0,1736,129321,0,1.16981132075,0.261477725938
26761958,2130 Roanoke Ave, Dallas,TX,75235,2,1.5,1579,184517,0,1.06401617251,0.373080053177
2097669476,2502-00000 Live Oak St # 331, Dallas,TX,75204,2,2.0,1482,307311,0,0.998652291105,0.621360656318
2097670123,"6127 Bandera Ave # ""D""", Dallas,TX,75225,2,2.0,1370,250364,0,0.923180592992,0.506217933489
26876230,17320 Marianne Cir, Dallas,TX,75252,5,5.0,5028,1195278,2,3.38814016173,2.41676582538
26873149,7216 Alto Caro Dr, Dallas,TX,75248,4,3.0,2011,346123,3,1.3551212938,0.699835718366
26789027,3922 Park Ln, Dallas,TX,75220,3,2.0,1121,280844,0,0.75539083558,0.567846293048
69675364,1122 Jackson St APT 217, Dallas,TX,75202,1,1.0,911,149847,0,0.613881401617,0.302979816106
26929031,5200 Martel Ave APT 13C, Dallas,TX,75206,1,2.0,942,176049,0,0.634770889488,0.355958368506
26743517,11706 Cimarec St, Dallas,TX,75218,3,2.0,1447,703392,3,0.975067385445,1.42220784407
67951203,6311 Bryan Pkwy, Dallas,TX,75214,3,3.0,0,685190,0,0.0,1.38540471412
26734991,5510 W Hanover Ave, Dallas,TX,75209,4,5.0,4493,1327356,2,3.02762803235,2.68381800628
26760941,4907 Elsby Ave, Dallas,TX,75209,3,2.0,1690,559572,3,1.13881401617,1.13141418686
26734733,4914 Stanford Ave, Dallas,TX,75209,2,5.0,1172,571715,0,0.789757412399,1.15596645622
26854740,9833 Broken Bow Rd, Dallas,TX,75238,4,3.0,2578,557658,3,1.7371967655,1.12754421703
2097677436,2220A Canton St # 101A, Dallas,TX,75201,1,2.0,1732,351386,0,1.16711590296,0.710477124414
26784781,6915 Kiva Ln, Dallas,TX,75227,4,3.0,2049,209342,3,1.3807277628,0.423274410987
26708746,409 Sunset Ave, Dallas,TX,75208,3,1.0,1560,167728,0,1.05121293801,0.339133907224
26912958,15015 Cypress Hills Dr, Dallas,TX,75248,3,2.0,2414,357605,3,1.62668463612,0.723051493446
26828367,3320 S Ravinia Dr, Dallas,TX,75233,2,2.0,2636,267113,3,1.77628032345,0.540083202329
26748485,6220 Chesley Ln, Dallas,TX,75214,4,3.0,2641,572787,3,1.77964959569,1.15813396283
26874141,6802 Kingshollow Dr, Dallas,TX,75248,4,3.0,2419,480568,3,1.63005390836,0.971673802387
26742391,10505 San Felipe Dr, Dallas,TX,75218,2,1.0,1000,119700,0,0.673854447439,0.242024758506
26747207,519 Northlake Dr, Dallas,TX,75218,3,2.0,2054,550776,3,1.38409703504,1.11362930987
26902766,1324 Waterside Dr, Dallas,TX,75218,3,3.0,2638,500337,3,1.77762803235,1.0116452932
26702659,6203 Mercedes Ave, Dallas,TX,75214,5,7.0,4882,1582484,2,3.2897574124,3.19966840384
26845730,3002 Shenstone Dr, Dallas,TX,75228,3,2.0,1524,104402,0,1.0269541779,0.211093306913
26870773,6837 Cliffbrook Dr, Dallas,TX,75254,4,3.0,4297,844767,3,2.89555256065,1.70805788779
2097680260,9743 E R L Thornton Fwy, Dallas,TX,75228,0,0.0,0,703392,0,0.0,1.42220784407
2097680432,26 Abbey Creek Way, Dallas,TX,75248,3,3.0,3690,644076,3,2.48652291105,1.30227517426
