112512276,88 Morningside Ave APT 3C, New York,NY,10027,2,2,--,Unavailable
2097679264,201 W 70th St APT 22A, New York,NY,10023,1,1,--,870098
72535702,713 Saint Nicholas Ave APT 6, New York,NY,10031,--,--,--,1575185
2097680336,300 E 71st St APT 15R, New York,NY,10021,--,--,--,Unavailable
2129239372,2288 Adam Clayton Powell Jr Blvd, New York,NY,10030,Studio,--,2847,2907088
69511036,120 Riverside Blvd APT 12F, New York,NY,10069,1,--,917,1441283
2114750650,117 E 57th St # 27AB, New York,NY,10022,5,4,3250,6001881
2097682854,2041 5th Ave APT 3A, New York,NY,10035,4,2,1200,1500944
31544597,300 E 90th St APT 8B, New York,NY,10128,1,1,668,744583
2121015698,57 Reade St, New York,NY,10007,2,2,1244,2895440
79495444,167 Perry St APT 1H, New York,NY,10014,1,1,--,1171554
72525010,5 Tudor City Pl APT 2128, New York,NY,10017,Studio,1,--,357311
2101576872,21 E 61st St APT 6E, New York,NY,10065,5,10,4060,Unavailable
113974732,118 W 79th St # 7A, New York,NY,10024,3,3,1800,3055333
72521692,345 W 70th St APT 3F, New York,NY,10023,2,1,--,1031838
89669698,201 E 66th St APT 4K, New York,NY,10065,1,1,--,736512
2097688862,100 W 81st St APT 5C, New York,NY,10024,1,2,--,2062905
2097688864,85 8th Ave APT 2M, New York,NY,10011,Studio,1,--,923371
2097688863,464 Columbus Ave APT 2B, New York,NY,10024,1,1,700,Unavailable
72515127,325 W 16th St APT 4W, New York,NY,10011,1,1,--,1321706
89711722,32 Gramercy Park S APT 6B, New York,NY,10003,1,1,--,831489
79482654,44 W 62nd St APT 18C, New York,NY,10023,1,2,--,1282759
63870302,25 Beekman Pl # 1, New York,NY,10022,4,4,3742,9564106
2097688987,215 E 96th St # 25M, New York,NY,10128,2,2,1072,Unavailable
2097689275,435 Convent Ave APT 44, New York,NY,10031,4,3,--,2830500
2097689918,3RD Ave Condo # C, New York,NY,10065,2,2,1347,2041939
2097689986,New 3rd Ave Condo # 2, New York,NY,10065,1,1,1116,781018
72511679,237 Eldridge St APT 1, New York,NY,10002,1,1,350,431274
2097690304,457 Fdr Dr APT A2103, New York,NY,10002,2,1,--,1024128
113056514,25 Tudor City Pl APT 720, New York,NY,10017,1,1,--,443006
2097690303,227 E 57th St # 2AB, New York,NY,10022,2,2,--,1251034
113973951,201 E 17th St APT 30D, New York,NY,10003,1,1,--,907274
2097690302,440 E 79th St APT 2I, New York,NY,10075,Studio,1,480,584796
97521517,303 E 33rd St APT 5D, New York,NY,10016,1,1,656,995510
31519186,161 W 61st St APT 12C, New York,NY,10023,1,1,786,1296789
31498302,114 E 13th St APT 5C, New York,NY,10003,2,1,1100,1735129
2097690301,200 W 86th St APT 16D, New York,NY,10024,2,2,--,2185565
2097690751,325 5th Ave APT 33A, New York,NY,10016,3,3,1500,3878717
2112742316,630 1st Ave, New York,NY,10016,2,2,1012,1804654
80014028,100 W 58th St APT 7C, New York,NY,10019,2,3,1104,1842922
31491103,350 Albany St APT 3P, New York,NY,10280,2,1,833,962009
72513465,45 W 11th St APT 4C, New York,NY,10011,2,1,--,1352138
31539840,530 E 76th St APT 8B, New York,NY,10021,2,2,953,1261499
72531512,170 E 88th St APT 4C, New York,NY,10128,2,2,1400,1351862
31503315,203 W 22nd St, New York,NY,10011,5,10,25480,3360539
89229905,415 Main St APT 10B, New York,NY,10044,1,1,716,852669
72539192,135 W 79th St APT 7D, New York,NY,10024,1,1,750,756779
31511322,630 1st Ave APT 16M, New York,NY,10016,2,2,1012,1252917
2110019877,87 Barrow St, New York,NY,10014,1,--,--,7631734
2098828008,510 W 143 St, Manhattan Beach,NY,11235,0,0,0,Unavailable
2110315594,151 W 74th St APT 1A, New York,NY,10023,1,1,--,623208
2097696305,160 W End Ave APT 30U, New York,NY,10023,1,1,702,848549
31515341,350 W 57th St APT 11E, New York,NY,10019,1,1,600,746207
119913948,415 E 85th St # 7CD, New York,NY,10028,2,2,--,1132962
124865220,517 E 77th St APT 4L, New York,NY,10075,1,1,--,4747005
2102700495,170 W 74th St APT 1103, New York,NY,10023,Studio,1,--,718241
69510838,240 Riverside Blvd APT 9B, New York,NY,10069,2,3,1883,4198082
2097699835,Carlton East 220 East 57th St # 10-C, New York,NY,10022,Studio,1,600,648028
2097701174,55 W 17th St # 1402, New York,NY,10011,4,5,4214,10760810
97501602,75 Wall St APT 28P, New York,NY,10005,1,2,1126,1561980
2097701333,350 5th Ave LBBY 6, New York,NY,10118,2,--,111,2062587
31536047,200 E 61st St APT 32E, New York,NY,10065,1,2,904,1436318
119914923,350 Cabrini Blvd APT 2K, New York,NY,10040,2,2,1050,876381
2104140337,554 Broome St FL 1R, New York,NY,10013,2,2,3200,4617061
89335167,515 E 72nd St APT 40E, New York,NY,10021,2,3,1669,3527209
80005850,32 W 18th St APT 5B, New York,NY,10011,3,4,3292,5396402
2097702544,175 W 93rd St APT 12G, New York,NY,10025,1,1,720,818713
80005850,32 W 18th St APT 5B, New York,NY,10011,3,4,3292,5396402
97534613,322 W 57th St # 33U1, New York,NY,10019,3,3,1599,3753389
89335167,515 E 72nd St APT 40E, New York,NY,10021,2,3,1669,3527209
2097703605,184 Thompson St # 3FL1S, New York,NY,10012,1,1,844,1392266
69509662,20 West St APT 21D, New York,NY,10004,Studio,1,432,681980
97527984,166 Perry St # 5C, New York,NY,10014,2,3,1521,4721734
72511644,524 E 13th St APT A1, New York,NY,10009,Studio,1,--,452088
2097703604,969 5th Ave # 15FL, New York,NY,10075,3,3,--,9269181
2097703606,252 W 30th St # 5A1, New York,NY,10001,4,2,1542,2363389
87617805,193 2nd Ave APT 4, New York,NY,10003,3,1,1250,1576110
31523132,200 Riverside Blvd APT 23B, New York,NY,10069,2,2,1120,2122688
72539501,310 E 46th St APT 12H, New York,NY,10017,2,1,--,Unavailable
2099128955,438 E 12th St # 3E, New York,NY,10009,2,3,1194,2369873
2099128956,438 E 12th St # 4F, New York,NY,10009,3,3,1686,3271170
2098993066,438 E 12th St # 3U, New York,NY,10009,1,2,795,1545454
2100503588,1361 Madison Ave APT 5F, New York,NY,10128,2,2,--,2295282
89334008,225 Rector Pl APT 12B, New York,NY,10280,Studio,1,576,820203
2103573305,50 West St # 43A, New York,NY,10006,2,3,1736,3887055
2103573290,50 West St # 22B, New York,NY,10006,3,4,2309,5396655
80010923,304 Spring St APT 7, New York,NY,10013,3,2,1856,3807529
120287708,1635 Lexington Ave APT 2D, New York,NY,10029,2,2,1112,1123780
72521451,215 W 75th St APT 14G, New York,NY,10023,1,1,--,927024
125952248,306 W 116th St APT 3B, New York,NY,10026,2,2,944,1155831
31517573,25 Central Park W APT 8T, New York,NY,10023,2,2,1715,3092693
2097704706,10 E End Ave APT 12F, New York,NY,10075,2,2,--,1384043
2097704705,10 W 15th St APT 2022, New York,NY,10011,1,1,--,1016406
2097704707,142 W End Ave APT 3P, New York,NY,10023,2,2,--,1516543
2097706895,236 W 24th St # 3FL, New York,NY,10011,1,2,1283,2057165
72540769,611 W 111th St APT 56, New York,NY,10025,2,2,--,1153674
80006654,100 W 93rd St APT 12K, New York,NY,10025,1,1,753,1037018
69510640,350 W 53rd St APT 2F, New York,NY,10019,Studio,1,421,682153
2097706894,31 W 31st St # 8TH-FLOOR, New York,NY,10001,2,2,--,2304533
2097708568,330 E 38th St # 3801, New York,NY,10016,1,1,774,995570
2097708728,132 W 93rd St, New York,NY,10025,1,1,--,1680300
2097709261,80 Gold St APT 4H, New York,NY,10038,2,1,--,1131689
79978496,55 Wall St APT 624, New York,NY,10005,Studio,1,589,764965
72516677,220 Madison Ave APT 9F, New York,NY,10016,1,2,1000,1010845
79978701,24 E 21st St APT 6, New York,NY,10010,4,5,4109,6440391
72524702,220 E 57th St APT 10C, New York,NY,10022,Studio,1,600,430594
2100897465,175 W 13th St APT 9E, New York,NY,10011,1,1,--,2752452
72528312,111 E 75th St APT 4A, New York,NY,10021,2,1,--,1117140
2097709260,137 E 28th St APT 1C, New York,NY,10016,1,1,--,622495
2104292069,541 W 133rd St # R, New York,NY,10027,2,1,--,807283
124438157,101 Leonard St APT 10E, New York,NY,10013,3,3,1973,3914858
2097712999,30 Sutton Pl # 4C, New York,NY,10022,2,3,--,2316673
79498722,108 W 69th St APT 1, New York,NY,10023,1,1,550,676652
2100909915,200 W End Ave APT 4D, New York,NY,10023,1,1,728,1336828
2097714939,312 E 89th St # 4DD, New York,NY,10128,Studio,1,--,696574
72533340,417 E 90th St APT 7H, New York,NY,10128,1,1,--,449180
2097715501,200 E 69th St # 51, New York,NY,10021,1,2,--,1776892
2098577609,11 Mercer St # TWNH, New York,NY,10013,Studio,1,3850,5066339
2097719292,401 E 74th St APT 10R, New York,NY,10021,1,1,--,778485
2105167463,236 W 24th St # GARDEN, New York,NY,10011,2,4,1568,2583422
121712261,175 Riverside Dr # 1L, New York,NY,10024,2,1,--,1319912
72524495,245 E 54th St APT 5C, New York,NY,10022,1,1,--,674485
126055527,130 E 18th St OFC 1, New York,NY,10003,1,2,--,1308631
31508654,250 E 40th St APT 17F, New York,NY,10016,1,2,883,1164881
2097719814,45 E 80th St # 25THFLOOR, Manhattan,NY,10021,3,3,2335,6863268
2105480973,2098 Frederick Douglass Blvd APT 7P, New York,NY,10026,1,1,550,659155
98334111,136 Waverly Pl APT 2E, New York,NY,10014,1,1,--,1241782
80003919,635 W 42nd St APT 3F, New York,NY,10036,2,1,800,1050015
31517466,25 Central Park W APT 4G, New York,NY,10023,1,1,804,1740962
2097720738,305 E 72nd St APT 2DN, New York,NY,10021,1,1,800,656883
2097721970,525 E 82nd St APT 9G, New York,NY,10028,2,2,1300,1388348
72514473,340 W 11th St # 3WF, New York,NY,10014,1,1,--,460957
97520367,200 E 66th St APT C402, New York,NY,10065,2,2,1349,2747506
97526024,20 Pine St #1115, New York,NY,10005,Studio,1,822,992133
80009515,1 Wall Street Ct APT 702, New York,NY,10005,Studio,1,443,639792
31549809,467 Central Park W, New York,NY,10025,1,1,1108,976638
31553849,160 Wadsworth Ave APT 509, New York,NY,10033,3,1,--,716688
2097723923,434 E 58th St # 1CD, New York,NY,10022,2,3,--,3107976
2097723922,103 W 117th St # GARDEN, New York,NY,10026,3,2,1902,1904916
79978671,184 Thompson St APT 5S, New York,NY,10012,1,1,522,892625
79983205,333 E 75th St APT 3J, New York,NY,10021,Studio,1,--,1442984
72533436,10 E End Ave APT 2C, New York,NY,10075,2,1,900,713998
31523206,200 Riverside Blvd APT 8D, New York,NY,10069,3,3,1723,3193037
121234356,153 E 57th St APT 10H, New York,NY,10022,1,1,775,679777
